agency,agency_code,count_sum,pay_numeric_mean,pay_numeric_median,pay_numeric_std,length_of_service_years_mean,length_of_service_years_median,grade_numeric_mean,is_redacted_sum
SECURITIES AND EXCHANGE COMMISSION,ST,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,SZ,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,TB,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,TC,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,TD,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,TN,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,TR,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,TS,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,TW,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,UJ,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,UT,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,VA,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,VD,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,WK,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,WU,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,ZP,0,,,,,,,0
SECURITIES AND EXCHANGE COMMISSION,ZS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AA,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AG,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AH,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AM,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AN,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AP,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AR,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AU,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,AW,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BD,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BG,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BH,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BK,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BO,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BT,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,BW,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,CC,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,CE,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,CF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,CM,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,CT,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,CU,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,CX,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DA,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DD,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DG,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DJ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DL,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DN,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DO,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,DQ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,EB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,EC,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,ED,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,EE,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,EO,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,EP,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,EQ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,EW,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FC,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FD,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FI,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FJ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FK,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FL,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FM,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FQ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FR,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FT,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,FW,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GC,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GE,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GG,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GJ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GQ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GU,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GW,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GX,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,GY,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HD,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HE,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HP,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HT,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HU,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,HW,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,IB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,IF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,IG,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,IN,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,JL,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,KS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,KY,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,LF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,LP,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,MA,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,MC,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,MI,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NK,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NL,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NM,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NN,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NP,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NQ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NU,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,NV,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,OM,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,OS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,PU,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,QQ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,RF,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,RH,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,RJ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,RO,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,RR,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,RS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,SB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,SE,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,SK,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,SM,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,SS,144,125803.25,137839.0,37647.51,11.26,8.75,12.36,0
SELECTIVE SERVICE SYSTEM,ST,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,SZ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,TB,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,TC,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,TD,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,TN,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,TR,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,TS,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,TW,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,UJ,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,UT,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,VA,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,VD,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,WK,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,WU,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,ZP,0,,,,,,,0
SELECTIVE SERVICE SYSTEM,ZS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AA,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AB,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AG,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AH,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AM,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AN,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AP,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AR,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AU,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,AW,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BD,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BG,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BH,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BK,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BO,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BT,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,BW,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,CC,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,CE,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,CF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,CM,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,CT,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,CU,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,CX,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DA,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DB,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DD,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DG,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DJ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DL,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DN,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DO,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,DQ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,EB,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,EC,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,ED,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,EE,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,EO,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,EP,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,EQ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,EW,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FC,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FD,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FI,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FJ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FK,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FL,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FM,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FQ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FR,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FT,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,FW,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GB,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GC,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GE,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GG,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GJ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GQ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GU,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GW,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GX,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,GY,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HB,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HD,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HE,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HP,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HT,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HU,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,HW,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,IB,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,IF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,IG,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,IN,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,JL,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,KS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,KY,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,LF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,LP,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,MA,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,MC,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,MI,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NK,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NL,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NM,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NN,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NP,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NQ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NU,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,NV,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,OM,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,OS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,PU,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,QQ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,RF,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,RH,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,RJ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,RO,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,RR,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,RS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,SB,5870,99554.23,85739.0,36862.27,8.11,3.3,10.9,80
SMALL BUSINESS ADMINISTRATION,SE,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,SK,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,SM,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,SS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,ST,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,SZ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,TB,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,TC,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,TD,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,TN,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,TR,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,TS,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,TW,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,UJ,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,UT,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,VA,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,VD,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,WK,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,WU,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,ZP,0,,,,,,,0
SMALL BUSINESS ADMINISTRATION,ZS,0,,,,,,,0
SMITHSONIAN INSTITUTION,AA,0,,,,,,,0
SMITHSONIAN INSTITUTION,AB,0,,,,,,,0
SMITHSONIAN INSTITUTION,AF,0,,,,,,,0
SMITHSONIAN INSTITUTION,AG,0,,,,,,,0
SMITHSONIAN INSTITUTION,AH,0,,,,,,,0
SMITHSONIAN INSTITUTION,AM,0,,,,,,,0
SMITHSONIAN INSTITUTION,AN,0,,,,,,,0
SMITHSONIAN INSTITUTION,AP,0,,,,,,,0
SMITHSONIAN INSTITUTION,AR,0,,,,,,,0
SMITHSONIAN INSTITUTION,AU,0,,,,,,,0
SMITHSONIAN INSTITUTION,AW,0,,,,,,,0
SMITHSONIAN INSTITUTION,BD,0,,,,,,,0
SMITHSONIAN INSTITUTION,BF,0,,,,,,,0
SMITHSONIAN INSTITUTION,BG,0,,,,,,,0
SMITHSONIAN INSTITUTION,BH,0,,,,,,,0
SMITHSONIAN INSTITUTION,BK,0,,,,,,,0
SMITHSONIAN INSTITUTION,BO,0,,,,,,,0
SMITHSONIAN INSTITUTION,BT,0,,,,,,,0
SMITHSONIAN INSTITUTION,BW,0,,,,,,,0
SMITHSONIAN INSTITUTION,CC,0,,,,,,,0
SMITHSONIAN INSTITUTION,CE,0,,,,,,,0
SMITHSONIAN INSTITUTION,CF,0,,,,,,,0
SMITHSONIAN INSTITUTION,CM,0,,,,,,,0
SMITHSONIAN INSTITUTION,CT,0,,,,,,,0
SMITHSONIAN INSTITUTION,CU,0,,,,,,,0
SMITHSONIAN INSTITUTION,CX,0,,,,,,,0
SMITHSONIAN INSTITUTION,DA,0,,,,,,,0
SMITHSONIAN INSTITUTION,DB,0,,,,,,,0
SMITHSONIAN INSTITUTION,DD,0,,,,,,,0
SMITHSONIAN INSTITUTION,DG,0,,,,,,,0
SMITHSONIAN INSTITUTION,DJ,0,,,,,,,0
SMITHSONIAN INSTITUTION,DL,0,,,,,,,0
SMITHSONIAN INSTITUTION,DN,0,,,,,,,0
SMITHSONIAN INSTITUTION,DO,0,,,,,,,0
SMITHSONIAN INSTITUTION,DQ,0,,,,,,,0
SMITHSONIAN INSTITUTION,EB,0,,,,,,,0
SMITHSONIAN INSTITUTION,EC,0,,,,,,,0
SMITHSONIAN INSTITUTION,ED,0,,,,,,,0
SMITHSONIAN INSTITUTION,EE,0,,,,,,,0
SMITHSONIAN INSTITUTION,EO,0,,,,,,,0
SMITHSONIAN INSTITUTION,EP,0,,,,,,,0
SMITHSONIAN INSTITUTION,EQ,0,,,,,,,0
SMITHSONIAN INSTITUTION,EW,0,,,,,,,0
SMITHSONIAN INSTITUTION,FC,0,,,,,,,0
SMITHSONIAN INSTITUTION,FD,0,,,,,,,0
SMITHSONIAN INSTITUTION,FI,0,,,,,,,0
SMITHSONIAN INSTITUTION,FJ,0,,,,,,,0
SMITHSONIAN INSTITUTION,FK,0,,,,,,,0
SMITHSONIAN INSTITUTION,FL,0,,,,,,,0
SMITHSONIAN INSTITUTION,FM,0,,,,,,,0
SMITHSONIAN INSTITUTION,FQ,0,,,,,,,0
SMITHSONIAN INSTITUTION,FR,0,,,,,,,0
SMITHSONIAN INSTITUTION,FT,0,,,,,,,0
SMITHSONIAN INSTITUTION,FW,0,,,,,,,0
SMITHSONIAN INSTITUTION,GB,0,,,,,,,0
SMITHSONIAN INSTITUTION,GC,0,,,,,,,0
SMITHSONIAN INSTITUTION,GE,0,,,,,,,0
SMITHSONIAN INSTITUTION,GG,0,,,,,,,0
SMITHSONIAN INSTITUTION,GJ,0,,,,,,,0
SMITHSONIAN INSTITUTION,GQ,0,,,,,,,0
SMITHSONIAN INSTITUTION,GS,0,,,,,,,0
SMITHSONIAN INSTITUTION,GU,0,,,,,,,0
SMITHSONIAN INSTITUTION,GW,0,,,,,,,0
SMITHSONIAN INSTITUTION,GX,0,,,,,,,0
SMITHSONIAN INSTITUTION,GY,0,,,,,,,0
SMITHSONIAN INSTITUTION,HB,0,,,,,,,0
SMITHSONIAN INSTITUTION,HD,0,,,,,,,0
SMITHSONIAN INSTITUTION,HE,0,,,,,,,0
SMITHSONIAN INSTITUTION,HF,0,,,,,,,0
SMITHSONIAN INSTITUTION,HP,0,,,,,,,0
SMITHSONIAN INSTITUTION,HS,0,,,,,,,0
SMITHSONIAN INSTITUTION,HT,0,,,,,,,0
SMITHSONIAN INSTITUTION,HU,0,,,,,,,0
SMITHSONIAN INSTITUTION,HW,0,,,,,,,0
SMITHSONIAN INSTITUTION,IB,0,,,,,,,0
SMITHSONIAN INSTITUTION,IF,0,,,,,,,0
SMITHSONIAN INSTITUTION,IG,0,,,,,,,0
SMITHSONIAN INSTITUTION,IN,0,,,,,,,0
SMITHSONIAN INSTITUTION,JL,0,,,,,,,0
SMITHSONIAN INSTITUTION,KS,0,,,,,,,0
SMITHSONIAN INSTITUTION,KY,0,,,,,,,0
SMITHSONIAN INSTITUTION,LF,0,,,,,,,0
SMITHSONIAN INSTITUTION,LP,0,,,,,,,0
SMITHSONIAN INSTITUTION,MA,0,,,,,,,0
SMITHSONIAN INSTITUTION,MC,0,,,,,,,0
SMITHSONIAN INSTITUTION,MI,0,,,,,,,0
SMITHSONIAN INSTITUTION,NF,0,,,,,,,0
SMITHSONIAN INSTITUTION,NK,0,,,,,,,0
SMITHSONIAN INSTITUTION,NL,0,,,,,,,0
SMITHSONIAN INSTITUTION,NM,0,,,,,,,0
SMITHSONIAN INSTITUTION,NN,0,,,,,,,0
SMITHSONIAN INSTITUTION,NP,0,,,,,,,0
SMITHSONIAN INSTITUTION,NQ,0,,,,,,,0
SMITHSONIAN INSTITUTION,NS,0,,,,,,,0
SMITHSONIAN INSTITUTION,NU,0,,,,,,,0
SMITHSONIAN INSTITUTION,NV,0,,,,,,,0
SMITHSONIAN INSTITUTION,OM,0,,,,,,,0
SMITHSONIAN INSTITUTION,OS,0,,,,,,,0
SMITHSONIAN INSTITUTION,PU,0,,,,,,,0
SMITHSONIAN INSTITUTION,QQ,0,,,,,,,0
SMITHSONIAN INSTITUTION,RF,0,,,,,,,0
SMITHSONIAN INSTITUTION,RH,0,,,,,,,0
SMITHSONIAN INSTITUTION,RJ,0,,,,,,,0
SMITHSONIAN INSTITUTION,RO,0,,,,,,,0
SMITHSONIAN INSTITUTION,RR,0,,,,,,,0
SMITHSONIAN INSTITUTION,RS,0,,,,,,,0
SMITHSONIAN INSTITUTION,SB,0,,,,,,,0
SMITHSONIAN INSTITUTION,SE,0,,,,,,,0
SMITHSONIAN INSTITUTION,SK,0,,,,,,,0
SMITHSONIAN INSTITUTION,SM,4239,104499.45,93363.5,43541.09,14.82,12.7,9.64,38
SMITHSONIAN INSTITUTION,SS,0,,,,,,,0
SMITHSONIAN INSTITUTION,ST,0,,,,,,,0
SMITHSONIAN INSTITUTION,SZ,0,,,,,,,0
SMITHSONIAN INSTITUTION,TB,0,,,,,,,0
SMITHSONIAN INSTITUTION,TC,0,,,,,,,0
SMITHSONIAN INSTITUTION,TD,0,,,,,,,0
SMITHSONIAN INSTITUTION,TN,0,,,,,,,0
SMITHSONIAN INSTITUTION,TR,0,,,,,,,0
SMITHSONIAN INSTITUTION,TS,0,,,,,,,0
SMITHSONIAN INSTITUTION,TW,0,,,,,,,0
SMITHSONIAN INSTITUTION,UJ,0,,,,,,,0
SMITHSONIAN INSTITUTION,UT,0,,,,,,,0
SMITHSONIAN INSTITUTION,VA,0,,,,,,,0
SMITHSONIAN INSTITUTION,VD,0,,,,,,,0
SMITHSONIAN INSTITUTION,WK,0,,,,,,,0
SMITHSONIAN INSTITUTION,WU,0,,,,,,,0
SMITHSONIAN INSTITUTION,ZP,0,,,,,,,0
SMITHSONIAN INSTITUTION,ZS,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AA,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AB,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AF,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AG,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AH,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AM,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AN,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AP,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AR,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AU,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,AW,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BD,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BF,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BG,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BH,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BK,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BO,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BT,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,BW,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,CC,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,CE,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,CF,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,CM,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,CT,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,CU,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,CX,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,DA,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,DB,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,DD,0,,,,,,,0
SOCIAL SECURITY ADMINISTRATION,DG,0,,,,,,,0
